"","assay","primary","colname"
"956","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1EV","TCGA-BH-A1EV-01A-11R-A137-07"
"957","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1EW","TCGA-BH-A1EW-01A-11R-A137-07"
"958","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1EX","TCGA-BH-A1EX-01A-11R-A13Q-07"
"959","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1EY","TCGA-BH-A1EY-01A-11R-A13Q-07"
"960","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1F0","TCGA-BH-A1F0-01A-11R-A137-07"
"961","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1F2","TCGA-BH-A1F2-01A-31R-A13Q-07"
"962","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1F5","TCGA-BH-A1F5-01A-12R-A13Q-07"
"963","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1F6","TCGA-BH-A1F6-01A-11R-A13Q-07"
"964","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1F8","TCGA-BH-A1F8-01A-11R-A13Q-07"
"965","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1FB","TCGA-BH-A1FB-01A-11R-A13Q-07"
"966","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1FD","TCGA-BH-A1FD-01A-11R-A13Q-07"
"967","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1FE","TCGA-BH-A1FE-01A-11R-A13Q-07"
"968","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1FG","TCGA-BH-A1FG-01A-11R-A13Q-07"
"969","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1FH","TCGA-BH-A1FH-01A-12R-A13Q-07"
"970","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1FJ","TCGA-BH-A1FJ-01A-11R-A13Q-07"
"971","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1FL","TCGA-BH-A1FL-01A-11R-A13Q-07"
"972","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1FM","TCGA-BH-A1FM-01A-11R-A13Q-07"
"973","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1FN","TCGA-BH-A1FN-01A-11R-A13Q-07"
"974","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A1FU","TCGA-BH-A1FU-01A-11R-A14D-07"
"975","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A201","TCGA-BH-A201-01A-11R-A14M-07"
"976","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A202","TCGA-BH-A202-01A-11R-A14M-07"
"977","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A203","TCGA-BH-A203-01A-12R-A169-07"
"978","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A204","TCGA-BH-A204-01A-11R-A157-07"
"979","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A208","TCGA-BH-A208-01A-11R-A157-07"
"980","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A42V","TCGA-BH-A42V-01A-11R-A24H-07"
"981","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A5IZ","TCGA-BH-A5IZ-01A-11R-A27Q-07"
"982","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A5J0","TCGA-BH-A5J0-01A-11R-A27Q-07"
"983","BRCA_RNASeq2GeneNorm-20160128","TCGA-BH-A6R8","TCGA-BH-A6R8-01A-21R-A33J-07"
"984","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12K","TCGA-C8-A12K-01A-21R-A115-07"
"985","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12L","TCGA-C8-A12L-01A-11R-A115-07"
"986","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12M","TCGA-C8-A12M-01A-11R-A115-07"
"987","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12N","TCGA-C8-A12N-01A-11R-A115-07"
"988","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12O","TCGA-C8-A12O-01A-11R-A115-07"
"989","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12P","TCGA-C8-A12P-01A-11R-A115-07"
"990","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12Q","TCGA-C8-A12Q-01A-11R-A115-07"
"991","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12T","TCGA-C8-A12T-01A-11R-A115-07"
"992","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12U","TCGA-C8-A12U-01A-11R-A115-07"
"993","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12V","TCGA-C8-A12V-01A-11R-A115-07"
"994","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12W","TCGA-C8-A12W-01A-11R-A115-07"
"995","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12Y","TCGA-C8-A12Y-01A-11R-A12D-07"
"996","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A12Z","TCGA-C8-A12Z-01A-11R-A115-07"
"997","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A130","TCGA-C8-A130-01A-31R-A115-07"
"998","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A131","TCGA-C8-A131-01A-11R-A115-07"
"999","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A132","TCGA-C8-A132-01A-31R-A115-07"
"1000","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A134","TCGA-C8-A134-01A-11R-A115-07"
"1001","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A135","TCGA-C8-A135-01A-11R-A115-07"
"1002","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A137","TCGA-C8-A137-01A-11R-A115-07"
"1003","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A138","TCGA-C8-A138-01A-11R-A115-07"
"1004","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A1HE","TCGA-C8-A1HE-01A-11R-A13Q-07"
"1005","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A1HF","TCGA-C8-A1HF-01A-11R-A137-07"
"1006","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A1HG","TCGA-C8-A1HG-01A-11R-A137-07"
"1007","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A1HI","TCGA-C8-A1HI-01A-11R-A137-07"
"1008","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A1HJ","TCGA-C8-A1HJ-01A-11R-A13Q-07"
"1009","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A1HK","TCGA-C8-A1HK-01A-21R-A13Q-07"
"1010","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A1HM","TCGA-C8-A1HM-01A-12R-A137-07"
"1011","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A1HN","TCGA-C8-A1HN-01A-11R-A137-07"
"1012","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A1HO","TCGA-C8-A1HO-01A-11R-A13Q-07"
"1013","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A26V","TCGA-C8-A26V-01A-11R-A16F-07"
"1014","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A26W","TCGA-C8-A26W-01A-11R-A16F-07"
"1015","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A26X","TCGA-C8-A26X-01A-31R-A16F-07"
"1016","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A26Y","TCGA-C8-A26Y-01A-11R-A16F-07"
"1017","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A26Z","TCGA-C8-A26Z-01A-11R-A16F-07"
"1018","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A273","TCGA-C8-A273-01A-11R-A16F-07"
"1019","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A274","TCGA-C8-A274-01A-11R-A16F-07"
"1020","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A275","TCGA-C8-A275-01A-21R-A16F-07"
"1021","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A278","TCGA-C8-A278-01A-11R-A169-07"
"1022","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A27A","TCGA-C8-A27A-01A-11R-A169-07"
"1023","BRCA_RNASeq2GeneNorm-20160128","TCGA-C8-A27B","TCGA-C8-A27B-01A-11R-A169-07"
"1024","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A13Y","TCGA-D8-A13Y-01A-11R-A115-07"
"1025","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A13Z","TCGA-D8-A13Z-01A-11R-A115-07"
"1026","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A140","TCGA-D8-A140-01A-11R-A115-07"
"1027","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A141","TCGA-D8-A141-01A-11R-A115-07"
"1028","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A142","TCGA-D8-A142-01A-11R-A115-07"
"1029","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A143","TCGA-D8-A143-01A-11R-A115-07"
"1030","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A145","TCGA-D8-A145-01A-11R-A115-07"
"1031","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A146","TCGA-D8-A146-01A-31R-A115-07"
"1032","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A147","TCGA-D8-A147-01A-11R-A115-07"
"1033","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1J8","TCGA-D8-A1J8-01A-11R-A13Q-07"
"1034","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1J9","TCGA-D8-A1J9-01A-11R-A13Q-07"
"1035","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JA","TCGA-D8-A1JA-01A-11R-A13Q-07"
"1036","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JB","TCGA-D8-A1JB-01A-11R-A13Q-07"
"1037","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JC","TCGA-D8-A1JC-01A-11R-A13Q-07"
"1038","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JD","TCGA-D8-A1JD-01A-11R-A13Q-07"
"1039","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JE","TCGA-D8-A1JE-01A-11R-A13Q-07"
"1040","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JF","TCGA-D8-A1JF-01A-11R-A13Q-07"
"1041","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JG","TCGA-D8-A1JG-01B-11R-A13Q-07"
"1042","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JH","TCGA-D8-A1JH-01A-11R-A13Q-07"
"1043","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JI","TCGA-D8-A1JI-01A-11R-A13Q-07"
"1044","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JJ","TCGA-D8-A1JJ-01A-31R-A14M-07"
"1045","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JK","TCGA-D8-A1JK-01A-11R-A13Q-07"
"1046","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JL","TCGA-D8-A1JL-01A-11R-A13Q-07"
"1047","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JM","TCGA-D8-A1JM-01A-11R-A13Q-07"
"1048","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JP","TCGA-D8-A1JP-01A-11R-A13Q-07"
"1049","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1JU","TCGA-D8-A1JU-01A-11R-A13Q-07"
"1050","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1X5","TCGA-D8-A1X5-01A-11R-A14D-07"
"1051","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1X6","TCGA-D8-A1X6-01A-11R-A14M-07"
"1052","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1X9","TCGA-D8-A1X9-01A-12R-A157-07"
"1053","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XA","TCGA-D8-A1XA-01A-11R-A14D-07"
"1054","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XB","TCGA-D8-A1XB-01A-11R-A14D-07"
"1055","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XD","TCGA-D8-A1XD-01A-11R-A14D-07"
"1056","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XF","TCGA-D8-A1XF-01A-11R-A14D-07"
"1057","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XG","TCGA-D8-A1XG-01A-11R-A14D-07"
"1058","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XK","TCGA-D8-A1XK-01A-21R-A14M-07"
"1059","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XL","TCGA-D8-A1XL-01A-11R-A14M-07"
"1060","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XM","TCGA-D8-A1XM-01A-21R-A14M-07"
"1061","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XQ","TCGA-D8-A1XQ-01A-11R-A14M-07"
"1062","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XR","TCGA-D8-A1XR-01A-11R-A14M-07"
"1063","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XT","TCGA-D8-A1XT-01A-11R-A14M-07"
"1064","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XU","TCGA-D8-A1XU-01A-11R-A14M-07"
"1065","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XW","TCGA-D8-A1XW-01A-11R-A14M-07"
"1066","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XY","TCGA-D8-A1XY-01A-11R-A14M-07"
"1067","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1XZ","TCGA-D8-A1XZ-01A-11R-A14M-07"
"1068","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1Y0","TCGA-D8-A1Y0-01A-11R-A14M-07"
"1069","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1Y1","TCGA-D8-A1Y1-01A-21R-A14M-07"
"1070","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1Y2","TCGA-D8-A1Y2-01A-11R-A157-07"
"1071","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A1Y3","TCGA-D8-A1Y3-01A-11R-A157-07"
"1072","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A27F","TCGA-D8-A27F-01A-11R-A16F-07"
"1073","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A27H","TCGA-D8-A27H-01A-11R-A16F-07"
"1074","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A27K","TCGA-D8-A27K-01A-11R-A16F-07"
"1075","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A27L","TCGA-D8-A27L-01A-11R-A16F-07"
"1076","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A27M","TCGA-D8-A27M-01A-11R-A16F-07"
"1077","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A27N","TCGA-D8-A27N-01A-11R-A16F-07"
"1078","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A27P","TCGA-D8-A27P-01A-11R-A16F-07"
"1079","BRCA_RNASeq2GeneNorm-20160128","TCGA-D8-A27R","TCGA-D8-A27R-01A-11R-A16F-07"
"1080","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A105","TCGA-E2-A105-01A-11R-A10J-07"
"1081","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A106","TCGA-E2-A106-01A-11R-A10J-07"
"1082","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A108","TCGA-E2-A108-01A-13R-A10J-07"
"1083","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A109","TCGA-E2-A109-01A-11R-A10J-07"
"1084","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A10A","TCGA-E2-A10A-01A-21R-A115-07"
"1085","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A10B","TCGA-E2-A10B-01A-11R-A10J-07"
"1086","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A10C","TCGA-E2-A10C-01A-21R-A10J-07"
"1087","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A10E","TCGA-E2-A10E-01A-21R-A10J-07"
"1088","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14N","TCGA-E2-A14N-01A-31R-A137-07"
"1089","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14O","TCGA-E2-A14O-01A-31R-A115-07"
"1090","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14P","TCGA-E2-A14P-01A-31R-A12D-07"
"1091","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14Q","TCGA-E2-A14Q-01A-11R-A12D-07"
"1092","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14R","TCGA-E2-A14R-01A-11R-A115-07"
"1093","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14S","TCGA-E2-A14S-01A-11R-A12D-07"
"1094","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14T","TCGA-E2-A14T-01A-11R-A115-07"
"1095","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14V","TCGA-E2-A14V-01A-11R-A12D-07"
"1096","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14W","TCGA-E2-A14W-01A-11R-A12D-07"
"1097","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14X","TCGA-E2-A14X-01A-11R-A115-07"
"1098","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14Y","TCGA-E2-A14Y-01A-21R-A12D-07"
"1099","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A14Z","TCGA-E2-A14Z-01A-11R-A115-07"
"1100","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A150","TCGA-E2-A150-01A-11R-A12D-07"
"1101","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A152","TCGA-E2-A152-01A-11R-A12D-07"
"1102","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A153","TCGA-E2-A153-01A-12R-A12D-07"
"1103","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A154","TCGA-E2-A154-01A-11R-A115-07"
"1104","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A155","TCGA-E2-A155-01A-11R-A12D-07"
"1105","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A156","TCGA-E2-A156-01A-11R-A12D-07"
"1106","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A158","TCGA-E2-A158-01A-11R-A12D-07"
"1107","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A159","TCGA-E2-A159-01A-11R-A115-07"
"1108","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15A","TCGA-E2-A15A-01A-11R-A12D-07"
"1109","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15C","TCGA-E2-A15C-01A-31R-A12D-07"
"1110","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15D","TCGA-E2-A15D-01A-11R-A115-07"
"1111","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15E","TCGA-E2-A15E-01A-11R-A12D-07"
"1112","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15F","TCGA-E2-A15F-01A-11R-A115-07"
"1113","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15H","TCGA-E2-A15H-01A-11R-A12D-07"
"1114","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15I","TCGA-E2-A15I-01A-21R-A137-07"
"1115","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15J","TCGA-E2-A15J-01A-11R-A12P-07"
"1116","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15K","TCGA-E2-A15K-01A-11R-A12P-07"
"1117","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15O","TCGA-E2-A15O-01A-11R-A115-07"
"1118","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15P","TCGA-E2-A15P-01A-11R-A115-07"
"1119","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15R","TCGA-E2-A15R-01A-11R-A115-07"
"1120","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15S","TCGA-E2-A15S-01A-11R-A115-07"
"1121","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A15T","TCGA-E2-A15T-01A-11R-A115-07"
"1122","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1AZ","TCGA-E2-A1AZ-01A-11R-A12P-07"
"1123","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1B0","TCGA-E2-A1B0-01A-11R-A12P-07"
"1124","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1B1","TCGA-E2-A1B1-01A-21R-A12P-07"
"1125","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1B4","TCGA-E2-A1B4-01A-11R-A12P-07"
"1126","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1B6","TCGA-E2-A1B6-01A-31R-A12P-07"
"1127","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1BC","TCGA-E2-A1BC-01A-11R-A12P-07"
"1128","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1BD","TCGA-E2-A1BD-01A-11R-A12P-07"
"1129","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1IE","TCGA-E2-A1IE-01A-11R-A13Q-07"
"1130","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1IF","TCGA-E2-A1IF-01A-11R-A144-07"
"1131","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1IG","TCGA-E2-A1IG-01A-11R-A144-07"
"1132","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1II","TCGA-E2-A1II-01A-11R-A144-07"
"1133","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1IK","TCGA-E2-A1IK-01A-11R-A144-07"
"1134","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1IN","TCGA-E2-A1IN-01A-11R-A13Q-07"
"1135","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1IO","TCGA-E2-A1IO-01A-11R-A144-07"
"1136","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1IU","TCGA-E2-A1IU-01A-11R-A14D-07"
"1137","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1L6","TCGA-E2-A1L6-01A-11R-A13Q-07"
"1138","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1L7","TCGA-E2-A1L7-01A-11R-A144-07"
"1139","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1L9","TCGA-E2-A1L9-01A-11R-A13Q-07"
"1140","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1LA","TCGA-E2-A1LA-01A-11R-A144-07"
"1141","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1LB","TCGA-E2-A1LB-01A-11R-A144-07"
"1142","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1LE","TCGA-E2-A1LE-01A-12R-A19W-07"
"1143","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1LH","TCGA-E2-A1LH-01A-11R-A14D-07"
"1144","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1LI","TCGA-E2-A1LI-01A-12R-A157-07"
"1145","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1LK","TCGA-E2-A1LK-01A-21R-A14D-07"
"1146","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1LL","TCGA-E2-A1LL-01A-11R-A144-07"
"1147","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A1LS","TCGA-E2-A1LS-01A-12R-A157-07"
"1148","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A56Z","TCGA-E2-A56Z-01A-12R-A29R-07"
"1149","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A570","TCGA-E2-A570-01A-11R-A29R-07"
"1150","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A572","TCGA-E2-A572-01A-13R-A31O-07"
"1151","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A573","TCGA-E2-A573-01A-11R-A29R-07"
"1152","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A574","TCGA-E2-A574-01A-11R-A29R-07"
"1153","BRCA_RNASeq2GeneNorm-20160128","TCGA-E2-A9RU","TCGA-E2-A9RU-01A-11R-A41B-07"
"1154","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1N6","TCGA-E9-A1N6-01A-11R-A144-07"
"1155","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1N8","TCGA-E9-A1N8-01A-11R-A144-07"
"1156","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1ND","TCGA-E9-A1ND-01A-11R-A144-07"
"1157","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1NE","TCGA-E9-A1NE-01A-21R-A14M-07"
"1158","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1NG","TCGA-E9-A1NG-01A-21R-A14M-07"
"1159","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1NH","TCGA-E9-A1NH-01A-11R-A14D-07"
"1160","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1QZ","TCGA-E9-A1QZ-01A-21R-A169-07"
"1161","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1R0","TCGA-E9-A1R0-01A-22R-A16F-07"
"1162","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1R2","TCGA-E9-A1R2-01A-11R-A14D-07"
"1163","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1R3","TCGA-E9-A1R3-01A-31R-A14M-07"
"1164","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1R4","TCGA-E9-A1R4-01A-21R-A14D-07"
"1165","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1R5","TCGA-E9-A1R5-01A-11R-A14M-07"
"1166","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1R6","TCGA-E9-A1R6-01A-11R-A14D-07"
"1167","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1R7","TCGA-E9-A1R7-01A-11R-A14M-07"
"1168","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1RA","TCGA-E9-A1RA-01A-11R-A14D-07"
"1169","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1RB","TCGA-E9-A1RB-01A-11R-A157-07"
"1170","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1RD","TCGA-E9-A1RD-01A-11R-A157-07"
"1171","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1RE","TCGA-E9-A1RE-01A-11R-A157-07"
"1172","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1RF","TCGA-E9-A1RF-01A-11R-A157-07"
"1173","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1RG","TCGA-E9-A1RG-01A-11R-A14D-07"
"1174","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A1RH","TCGA-E9-A1RH-01A-21R-A169-07"
"1175","BRCA_RNASeq2GeneNorm-20160128","TCGA-E9-A226","TCGA-E9-A226-01A-21R-A157-07"
